model-1724421432,1724421500.278, 0.76, 0.1729, 0.78, 0.1536
model-1724421432,1724421500.342, 0.8, 0.1348, 0.7, 0.2081
model-1724421432,1724421500.4, 0.75, 0.1641, 0.81, 0.1486
model-1724421432,1724421500.452, 0.74, 0.1779, 0.84, 0.1213
model-1724421432,1724421500.506, 0.81, 0.1212, 0.78, 0.1354
model-1724421432,1724421500.56, 0.8, 0.1313, 0.78, 0.1571
model-1724421432,1724421500.62, 0.79, 0.1427, 0.7, 0.1779
model-1724421432,1724421500.683, 0.76, 0.1564, 0.75, 0.1703
model-1724421432,1724421500.747, 0.81, 0.1464, 0.77, 0.1674
model-1724421432,1724421500.802, 0.82, 0.1418, 0.74, 0.1598
model-1724421432,1724421500.856, 0.9, 0.0792, 0.79, 0.1331
model-1724421432,1724421500.908, 0.87, 0.1065, 0.71, 0.2136
model-1724421432,1724421500.962, 0.82, 0.1151, 0.74, 0.1728
model-1724421432,1724421501.014, 0.8, 0.1513, 0.83, 0.1439
model-1724421432,1724421501.068, 0.84, 0.1072, 0.81, 0.1362
model-1724421432,1724421501.12, 0.8, 0.1309, 0.71, 0.1923
model-1724421432,1724421501.186, 0.79, 0.1369, 0.7, 0.1878
model-1724421432,1724421501.245, 0.88, 0.0885, 0.75, 0.157
model-1724421432,1724421501.298, 0.82, 0.1404, 0.81, 0.1472
model-1724421432,1724421501.35, 0.84, 0.1237, 0.74, 0.1587
model-1724421432,1724421501.403, 0.83, 0.1301, 0.83, 0.1291
model-1724421432,1724421501.456, 0.8, 0.13, 0.73, 0.1824
model-1724421432,1724421501.509, 0.83, 0.1176, 0.71, 0.203
model-1724421432,1724421501.561, 0.82, 0.1415, 0.76, 0.1592
model-1724421432,1724421501.621, 0.82, 0.1207, 0.74, 0.1871
model-1724421432,1724421501.673, 0.79, 0.1465, 0.8, 0.136
model-1724421432,1724421501.726, 0.8, 0.1411, 0.76, 0.1595
model-1724421432,1724421501.777, 0.78, 0.1654, 0.8, 0.1544
model-1724421432,1724421501.831, 0.82, 0.1242, 0.77, 0.1554
model-1724421432,1724421501.883, 0.84, 0.1239, 0.86, 0.1018
model-1724421432,1724421501.937, 0.83, 0.1228, 0.85, 0.111
model-1724421432,1724421501.989, 0.82, 0.1377, 0.81, 0.1345
model-1724421432,1724421502.044, 0.86, 0.1017, 0.75, 0.1774
model-1724421432,1724421502.096, 0.75, 0.1608, 0.73, 0.173
model-1724421432,1724421502.15, 0.85, 0.1134, 0.8, 0.1468
model-1724421432,1724421502.202, 0.85, 0.1234, 0.72, 0.1705
model-1724421432,1724421502.255, 0.79, 0.1352, 0.74, 0.16
model-1724421432,1724421502.308, 0.8, 0.1241, 0.88, 0.1019
model-1724421432,1724421502.361, 0.82, 0.1141, 0.7, 0.1884
model-1724421432,1724421502.412, 0.84, 0.1209, 0.79, 0.1505
model-1724421432,1724421502.466, 0.8, 0.1482, 0.74, 0.1717
model-1724421432,1724421502.518, 0.8, 0.1587, 0.77, 0.1606
model-1724421432,1724421502.577, 0.72, 0.1727, 0.81, 0.1437
model-1724421432,1724421502.636, 0.81, 0.14, 0.8, 0.1583
model-1724421432,1724421502.69, 0.81, 0.1299, 0.8, 0.1613
model-1724421432,1724421502.741, 0.84, 0.1293, 0.82, 0.1308
model-1724421432,1724421502.8, 0.8, 0.1224, 0.81, 0.1238
model-1724421432,1724421502.858, 0.76, 0.1511, 0.82, 0.1381
model-1724421432,1724421502.911, 0.75, 0.1826, 0.83, 0.1403
model-1724421432,1724421502.965, 0.78, 0.1385, 0.76, 0.1567
model-1724421432,1724421503.017, 0.78, 0.1356, 0.73, 0.1671
model-1724421432,1724421503.069, 0.86, 0.1263, 0.79, 0.1551
model-1724421432,1724421503.126, 0.84, 0.1134, 0.79, 0.1307
model-1724421432,1724421503.178, 0.85, 0.1131, 0.7, 0.1749
model-1724421432,1724421503.235, 0.8, 0.147, 0.81, 0.1442
model-1724421432,1724421503.293, 0.8, 0.125, 0.8, 0.1354
model-1724421432,1724421503.351, 0.81, 0.1382, 0.82, 0.1312
model-1724421432,1724421503.404, 0.79, 0.1396, 0.69, 0.2088
model-1724421432,1724421503.458, 0.84, 0.1293, 0.79, 0.1439
model-1724421432,1724421503.511, 0.84, 0.1174, 0.78, 0.1648
model-1724421432,1724421503.564, 0.82, 0.1201, 0.7, 0.1891
model-1724421432,1724421503.623, 0.82, 0.1439, 0.69, 0.1932
model-1724421432,1724421503.68, 0.87, 0.0982, 0.72, 0.1898
model-1724421432,1724421503.732, 0.78, 0.134, 0.78, 0.1401
model-1724421432,1724421503.785, 0.81, 0.124, 0.78, 0.1649
model-1724421432,1724421503.839, 0.86, 0.1131, 0.84, 0.1218
model-1724421432,1724421503.891, 0.78, 0.156, 0.83, 0.1336
model-1724421432,1724421503.944, 0.77, 0.1422, 0.75, 0.1707
model-1724421432,1724421504.007, 0.86, 0.127, 0.67, 0.2259
model-1724421432,1724421504.06, 0.75, 0.1788, 0.77, 0.1621
model-1724421432,1724421504.113, 0.77, 0.1471, 0.81, 0.1447
model-1724421432,1724421504.171, 0.79, 0.1523, 0.79, 0.1381
model-1724421432,1724421504.235, 0.83, 0.1196, 0.77, 0.1652
model-1724421432,1724421504.289, 0.82, 0.1254, 0.73, 0.177
model-1724421432,1724421504.345, 0.83, 0.1382, 0.8, 0.1528
model-1724421432,1724421504.397, 0.78, 0.142, 0.77, 0.1714
model-1724421432,1724421504.449, 0.78, 0.1517, 0.68, 0.2069
model-1724421432,1724421504.502, 0.76, 0.1743, 0.81, 0.1297
model-1724421432,1724421504.556, 0.86, 0.1218, 0.78, 0.1629
model-1724421432,1724421504.609, 0.76, 0.1493, 0.74, 0.1758
model-1724421432,1724421504.662, 0.74, 0.171, 0.79, 0.1565
model-1724421432,1724421504.714, 0.78, 0.1536, 0.68, 0.2123
model-1724421432,1724421504.768, 0.81, 0.1608, 0.78, 0.1706
model-1724421432,1724421504.82, 0.7, 0.1915, 0.77, 0.1495
model-1724421432,1724421504.874, 0.82, 0.1268, 0.72, 0.1808
model-1724421432,1724421504.927, 0.86, 0.1011, 0.85, 0.1158
model-1724421432,1724421504.983, 0.78, 0.1585, 0.83, 0.1272
model-1724421432,1724421505.043, 0.86, 0.1119, 0.72, 0.1724
model-1724421432,1724421505.102, 0.8, 0.1443, 0.85, 0.1162
model-1724421432,1724421505.154, 0.77, 0.1519, 0.73, 0.1621
model-1724421432,1724421505.207, 0.78, 0.1319, 0.81, 0.1319
model-1724421432,1724421505.261, 0.81, 0.1298, 0.81, 0.1477
model-1724421432,1724421505.314, 0.82, 0.1504, 0.74, 0.1907
model-1724421432,1724421505.367, 0.82, 0.1348, 0.74, 0.1711
model-1724421432,1724421505.42, 0.79, 0.1385, 0.76, 0.1794
model-1724421432,1724421505.473, 0.77, 0.1537, 0.79, 0.1611
model-1724421432,1724421505.527, 0.76, 0.1566, 0.72, 0.1688
model-1724421432,1724421505.578, 0.79, 0.143, 0.75, 0.1624
model-1724421432,1724421505.633, 0.77, 0.1437, 0.78, 0.1601
model-1724421432,1724421505.684, 0.86, 0.1112, 0.84, 0.1152
model-1724421432,1724421505.738, 0.82, 0.1323, 0.86, 0.1174
model-1724421432,1724421505.791, 0.83, 0.1472, 0.76, 0.1604
model-1724421432,1724421505.851, 0.78, 0.1535, 0.8, 0.1279
model-1724421432,1724421505.902, 0.79, 0.1431, 0.8, 0.1667
model-1724421432,1724421505.965, 0.76, 0.1293, 0.8, 0.1405
model-1724421432,1724421506.025, 0.82, 0.1286, 0.82, 0.1311
model-1724421432,1724421506.09, 0.85, 0.1245, 0.76, 0.1683
model-1724421432,1724421506.148, 0.87, 0.1132, 0.77, 0.1644
model-1724421432,1724421506.202, 0.79, 0.1525, 0.84, 0.1136
model-1724421432,1724421506.255, 0.78, 0.1466, 0.76, 0.1705
model-1724421432,1724421506.309, 0.72, 0.2253, 0.75, 0.1748
model-1724421432,1724421506.362, 0.79, 0.146, 0.77, 0.1658
model-1724421432,1724421506.416, 0.8, 0.1511, 0.88, 0.1098
model-1724421432,1724421506.469, 0.73, 0.2089, 0.79, 0.1674
model-1724421432,1724421506.534, 0.81, 0.1437, 0.75, 0.1842
model-1724421432,1724421506.585, 0.87, 0.1005, 0.85, 0.1026
model-1724421432,1724421506.64, 0.69, 0.1998, 0.74, 0.1831
model-1724421432,1724421506.692, 0.77, 0.1589, 0.81, 0.1289
model-1724421432,1724421506.744, 0.84, 0.1197, 0.69, 0.1963
model-1724421432,1724421506.796, 0.82, 0.1513, 0.75, 0.1645
model-1724421432,1724421506.863, 0.79, 0.1397, 0.74, 0.1739
model-1724421432,1724421506.927, 0.83, 0.1194, 0.84, 0.102
model-1724421432,1724421506.98, 0.83, 0.1326, 0.82, 0.147
model-1724421432,1724421507.033, 0.77, 0.1625, 0.77, 0.1394
model-1724421432,1724421507.087, 0.83, 0.1217, 0.83, 0.1363
model-1724421432,1724421507.14, 0.8, 0.1591, 0.81, 0.1403
model-1724421432,1724421507.199, 0.81, 0.1381, 0.74, 0.1826
model-1724421432,1724421507.257, 0.85, 0.1215, 0.83, 0.141
model-1724421432,1724421507.31, 0.76, 0.1626, 0.75, 0.1774
model-1724421432,1724421507.364, 0.82, 0.1127, 0.76, 0.1498
model-1724421432,1724421507.419, 0.85, 0.1167, 0.84, 0.127
model-1724421432,1724421507.473, 0.78, 0.1553, 0.78, 0.1525
model-1724421432,1724421507.533, 0.84, 0.1254, 0.77, 0.1684
model-1724421432,1724421507.591, 0.87, 0.1253, 0.82, 0.1266
model-1724421432,1724421507.644, 0.74, 0.1698, 0.76, 0.1717
model-1724421432,1724421507.697, 0.78, 0.1511, 0.76, 0.1897
model-1724421432,1724421507.751, 0.81, 0.1336, 0.75, 0.1867
model-1724421432,1724421507.806, 0.81, 0.1289, 0.7, 0.1882
model-1724421432,1724421507.86, 0.82, 0.112, 0.78, 0.1461
model-1724421432,1724421507.913, 0.81, 0.1136, 0.77, 0.1396
model-1724421432,1724421507.967, 0.84, 0.1147, 0.72, 0.176
model-1724421432,1724421508.02, 0.82, 0.1187, 0.73, 0.1957
model-1724421432,1724421508.073, 0.86, 0.1264, 0.66, 0.2271
model-1724421432,1724421508.125, 0.88, 0.0975, 0.74, 0.1578
model-1724421432,1724421508.179, 0.8, 0.1389, 0.79, 0.165
model-1724421432,1724421508.232, 0.83, 0.102, 0.79, 0.1513
model-1724421432,1724421508.298, 0.8, 0.1491, 0.79, 0.1738
model-1724421432,1724421508.357, 0.82, 0.1384, 0.78, 0.1557
model-1724421432,1724421508.416, 0.82, 0.1393, 0.85, 0.1168
model-1724421432,1724421508.469, 0.83, 0.1393, 0.77, 0.1476
model-1724421432,1724421508.529, 0.81, 0.1364, 0.85, 0.126
model-1724421432,1724421508.592, 0.82, 0.1368, 0.82, 0.1251
model-1724421432,1724421508.646, 0.82, 0.1148, 0.75, 0.1693
model-1724421432,1724421508.701, 0.78, 0.1471, 0.79, 0.1623
model-1724421432,1724421508.756, 0.78, 0.1601, 0.74, 0.1526
model-1724421432,1724421508.808, 0.86, 0.116, 0.75, 0.1473
model-1724421432,1724421508.862, 0.85, 0.1082, 0.77, 0.1531
model-1724421432,1724421508.914, 0.8, 0.1496, 0.78, 0.161
model-1724421432,1724421508.968, 0.89, 0.1083, 0.79, 0.156
model-1724421432,1724421509.021, 0.8, 0.1327, 0.72, 0.1832
model-1724421432,1724421509.074, 0.76, 0.1435, 0.82, 0.1334
model-1724421432,1724421509.127, 0.82, 0.1318, 0.76, 0.1371
model-1724421432,1724421509.181, 0.88, 0.0883, 0.76, 0.1856
model-1724421432,1724421509.233, 0.8, 0.1388, 0.72, 0.1851
model-1724421432,1724421509.292, 0.81, 0.1351, 0.8, 0.157
model-1724421432,1724421509.349, 0.84, 0.1255, 0.83, 0.1147
model-1724421432,1724421509.402, 0.82, 0.1231, 0.75, 0.1823
model-1724421432,1724421509.454, 0.8, 0.1265, 0.7, 0.1973
model-1724421432,1724421509.508, 0.78, 0.1784, 0.81, 0.1455
model-1724421432,1724421509.561, 0.88, 0.0826, 0.76, 0.1684
model-1724421432,1724421509.614, 0.78, 0.1204, 0.79, 0.1468
model-1724421432,1724421509.667, 0.82, 0.1432, 0.79, 0.153
model-1724421432,1724421509.72, 0.79, 0.1394, 0.8, 0.1473
model-1724421432,1724421509.772, 0.86, 0.1123, 0.65, 0.2237
model-1724421432,1724421509.826, 0.85, 0.1094, 0.85, 0.1286
model-1724421432,1724421509.916, 0.81, 0.1422, 0.77, 0.1622
model-1724421432,1724421509.958, 0.87, 0.1046, 0.76, 0.1581
model-1724421432,1724421510.024, 0.81, 0.1275, 0.75, 0.1601
model-1724421432,1724421510.087, 0.81, 0.1447, 0.72, 0.2057
model-1724421432,1724421510.143, 0.83, 0.1088, 0.75, 0.1714
model-1724421432,1724421510.195, 0.7, 0.1965, 0.78, 0.1261
model-1724421432,1724421510.249, 0.88, 0.1023, 0.78, 0.1773
model-1724421432,1724421510.301, 0.8, 0.1422, 0.82, 0.1344
model-1724421432,1724421510.355, 0.85, 0.1178, 0.71, 0.1973
model-1724421432,1724421510.409, 0.88, 0.0923, 0.76, 0.1662
model-1724421432,1724421510.461, 0.84, 0.1122, 0.74, 0.1797
model-1724421432,1724421510.515, 0.79, 0.1282, 0.69, 0.1995
model-1724421432,1724421510.575, 0.79, 0.1257, 0.66, 0.2497
model-1724421432,1724421510.639, 0.89, 0.1036, 0.82, 0.1415
model-1724421432,1724421510.699, 0.89, 0.0876, 0.75, 0.1541
model-1724421432,1724421510.753, 0.82, 0.1291, 0.69, 0.222
model-1724421432,1724421510.818, 0.74, 0.1748, 0.79, 0.1536
model-1724421432,1724421510.876, 0.84, 0.1378, 0.79, 0.1405
model-1724421432,1724421510.93, 0.83, 0.1261, 0.72, 0.1736
model-1724421432,1724421510.982, 0.81, 0.1399, 0.75, 0.1753
model-1724421432,1724421511.035, 0.82, 0.1335, 0.74, 0.1857
model-1724421432,1724421511.087, 0.81, 0.1102, 0.77, 0.157
model-1724421432,1724421511.141, 0.76, 0.1337, 0.71, 0.1996
model-1724421432,1724421511.193, 0.86, 0.1082, 0.79, 0.1435
model-1724421432,1724421511.246, 0.82, 0.1179, 0.78, 0.1694
model-1724421432,1724421511.305, 0.81, 0.1252, 0.79, 0.1502
model-1724421432,1724421511.361, 0.8, 0.1365, 0.83, 0.1284
model-1724421432,1724421511.415, 0.79, 0.1528, 0.78, 0.1509
model-1724421432,1724421511.468, 0.85, 0.1021, 0.67, 0.2337
model-1724421432,1724421511.521, 0.84, 0.1135, 0.71, 0.1972
model-1724421432,1724421511.575, 0.77, 0.1617, 0.79, 0.1664
model-1724421432,1724421511.628, 0.88, 0.0998, 0.72, 0.1788
model-1724421432,1724421511.682, 0.81, 0.138, 0.8, 0.1467
model-1724421432,1724421511.734, 0.82, 0.1384, 0.79, 0.144
model-1724421432,1724421511.789, 0.81, 0.1451, 0.82, 0.1499
model-1724421432,1724421511.842, 0.79, 0.148, 0.79, 0.1512
model-1724421432,1724421511.896, 0.78, 0.1648, 0.8, 0.1307
model-1724421432,1724421511.949, 0.84, 0.1139, 0.74, 0.1671
model-1724421432,1724421512.003, 0.84, 0.1232, 0.82, 0.1272
model-1724421432,1724421512.056, 0.84, 0.1148, 0.77, 0.168
model-1724421432,1724421512.109, 0.82, 0.1222, 0.79, 0.1472
model-1724421432,1724421512.162, 0.77, 0.1707, 0.74, 0.1694
model-1724421432,1724421512.214, 0.83, 0.1326, 0.8, 0.1385
model-1724421432,1724421512.266, 0.83, 0.1222, 0.8, 0.1367
model-1724421432,1724421512.322, 0.81, 0.1325, 0.71, 0.1975
model-1724421432,1724421512.374, 0.82, 0.1529, 0.79, 0.1514
model-1724421432,1724421512.428, 0.79, 0.1445, 0.8, 0.1447
model-1724421432,1724421512.48, 0.83, 0.1327, 0.72, 0.1777
model-1724421432,1724421512.534, 0.82, 0.1203, 0.73, 0.1655
model-1724421432,1724421512.586, 0.72, 0.1754, 0.77, 0.1426
model-1724421432,1724421512.639, 0.77, 0.1564, 0.79, 0.1513
model-1724421432,1724421512.692, 0.79, 0.1379, 0.82, 0.1292
model-1724421432,1724421512.753, 0.82, 0.1379, 0.76, 0.1687
model-1724421432,1724421512.816, 0.79, 0.1547, 0.82, 0.1332
model-1724421432,1724421512.878, 0.84, 0.1214, 0.77, 0.1423
model-1724421432,1724421512.936, 0.84, 0.1224, 0.75, 0.1635
model-1724421432,1724421512.995, 0.85, 0.1282, 0.83, 0.1085
model-1724421432,1724421513.047, 0.78, 0.1373, 0.77, 0.1665
model-1724421432,1724421513.111, 0.79, 0.1387, 0.79, 0.1391
model-1724421432,1724421513.175, 0.79, 0.1379, 0.84, 0.1074
model-1724421432,1724421513.228, 0.92, 0.0716, 0.83, 0.1222
model-1724421432,1724421513.28, 0.89, 0.0822, 0.85, 0.1284
model-1724421432,1724421513.333, 0.87, 0.0895, 0.82, 0.1316
model-1724421432,1724421513.386, 0.83, 0.1399, 0.79, 0.165
model-1724421432,1724421513.441, 0.85, 0.1004, 0.83, 0.122
model-1724421432,1724421513.493, 0.84, 0.1162, 0.74, 0.1606
model-1724421432,1724421513.555, 0.82, 0.1144, 0.68, 0.2397
model-1724421432,1724421513.612, 0.95, 0.0594, 0.75, 0.1603
model-1724421432,1724421513.671, 0.85, 0.1284, 0.83, 0.1434
model-1724421432,1724421513.723, 0.85, 0.1164, 0.81, 0.1359
model-1724421432,1724421513.784, 0.83, 0.1175, 0.81, 0.1442
model-1724421432,1724421513.842, 0.86, 0.1204, 0.8, 0.1543
model-1724421432,1724421513.895, 0.85, 0.1077, 0.77, 0.1504
model-1724421432,1724421513.949, 0.8, 0.1469, 0.82, 0.1264
model-1724421432,1724421514.002, 0.87, 0.1101, 0.8, 0.1427
model-1724421432,1724421514.063, 0.83, 0.1286, 0.77, 0.1741
model-1724421432,1724421514.128, 0.82, 0.1301, 0.83, 0.1401
model-1724421432,1724421514.182, 0.79, 0.1463, 0.75, 0.1714
model-1724421432,1724421514.237, 0.83, 0.1182, 0.76, 0.1682
model-1724421432,1724421514.289, 0.81, 0.1242, 0.82, 0.142
model-1724421432,1724421514.343, 0.84, 0.1203, 0.72, 0.1968
model-1724421432,1724421514.395, 0.81, 0.1352, 0.78, 0.182
model-1724421432,1724421514.448, 0.86, 0.1083, 0.76, 0.1624
model-1724421432,1724421514.5, 0.75, 0.1616, 0.71, 0.2003
model-1724421432,1724421514.553, 0.88, 0.0958, 0.75, 0.1795
model-1724421432,1724421514.608, 0.86, 0.104, 0.84, 0.1216
model-1724421432,1724421514.668, 0.83, 0.1235, 0.75, 0.1961
model-1724421432,1724421514.72, 0.84, 0.1237, 0.82, 0.1333
model-1724421432,1724421514.774, 0.83, 0.1082, 0.86, 0.113
model-1724421432,1724421514.827, 0.84, 0.116, 0.77, 0.148
model-1724421432,1724421514.881, 0.8, 0.1445, 0.69, 0.2033
model-1724421432,1724421514.934, 0.81, 0.1487, 0.74, 0.1737
model-1724421432,1724421514.987, 0.78, 0.1554, 0.87, 0.102
model-1724421432,1724421515.039, 0.83, 0.1362, 0.74, 0.1717
model-1724421432,1724421515.092, 0.85, 0.1108, 0.82, 0.1276
model-1724421432,1724421515.15, 0.86, 0.1218, 0.8, 0.1602
model-1724421432,1724421515.208, 0.79, 0.1334, 0.85, 0.1223
model-1724421432,1724421515.261, 0.81, 0.1477, 0.82, 0.1325
model-1724421432,1724421515.327, 0.79, 0.1429, 0.76, 0.1527
model-1724421432,1724421515.39, 0.81, 0.1234, 0.82, 0.1171
model-1724421432,1724421515.447, 0.81, 0.1179, 0.83, 0.1336
model-1724421432,1724421515.5, 0.83, 0.1163, 0.82, 0.1373
model-1724421432,1724421515.554, 0.86, 0.095, 0.75, 0.1935
model-1724421432,1724421515.607, 0.89, 0.0904, 0.76, 0.1738
model-1724421432,1724421515.664, 0.82, 0.1324, 0.79, 0.1559
model-1724421432,1724421515.717, 0.83, 0.1273, 0.78, 0.1487
model-1724421432,1724421515.769, 0.82, 0.1217, 0.79, 0.1413
model-1724421432,1724421515.828, 0.82, 0.1189, 0.85, 0.1235
model-1724421432,1724421515.882, 0.89, 0.1051, 0.76, 0.164
model-1724421432,1724421515.935, 0.89, 0.0889, 0.76, 0.1796
model-1724421432,1724421515.995, 0.84, 0.1105, 0.81, 0.1418
model-1724421432,1724421516.058, 0.81, 0.1272, 0.79, 0.1547
model-1724421432,1724421516.121, 0.92, 0.0745, 0.8, 0.1321
model-1724421432,1724421516.173, 0.84, 0.1118, 0.81, 0.1611
model-1724421432,1724421516.226, 0.88, 0.0971, 0.81, 0.172
model-1724421432,1724421516.279, 0.89, 0.0863, 0.85, 0.1257
model-1724421432,1724421516.333, 0.8, 0.1474, 0.73, 0.1877
model-1724421432,1724421516.385, 0.85, 0.1144, 0.83, 0.1307
model-1724421432,1724421516.445, 0.8, 0.132, 0.83, 0.1259
model-1724421432,1724421516.498, 0.8, 0.1465, 0.82, 0.1329
model-1724421432,1724421516.557, 0.82, 0.1346, 0.7, 0.2049
model-1724421432,1724421516.612, 0.78, 0.1477, 0.75, 0.1745
model-1724421432,1724421516.672, 0.84, 0.1126, 0.77, 0.1576
model-1724421432,1724421516.726, 0.84, 0.1152, 0.81, 0.1284
model-1724421432,1724421516.78, 0.86, 0.1207, 0.76, 0.1527
model-1724421432,1724421516.833, 0.83, 0.1061, 0.76, 0.1706
model-1724421432,1724421516.887, 0.81, 0.1349, 0.8, 0.1432
model-1724421432,1724421516.939, 0.78, 0.1582, 0.87, 0.1013
model-1724421432,1724421516.996, 0.83, 0.1116, 0.8, 0.1355
model-1724421432,1724421517.049, 0.75, 0.1569, 0.8, 0.1419
model-1724421432,1724421517.102, 0.75, 0.1752, 0.7, 0.1871
model-1724421432,1724421517.159, 0.78, 0.1404, 0.74, 0.1693
model-1724421432,1724421517.213, 0.78, 0.151, 0.78, 0.1532
model-1724421432,1724421517.266, 0.74, 0.1841, 0.78, 0.1575
model-1724421432,1724421517.321, 0.85, 0.1054, 0.69, 0.2163
model-1724421432,1724421517.376, 0.87, 0.099, 0.64, 0.2671
model-1724421432,1724421517.435, 0.77, 0.1722, 0.81, 0.136
model-1724421432,1724421517.488, 0.83, 0.1196, 0.83, 0.1368
model-1724421432,1724421517.547, 0.82, 0.137, 0.85, 0.1087
model-1724421432,1724421517.61, 0.81, 0.1351, 0.75, 0.1475
model-1724421432,1724421517.665, 0.87, 0.1056, 0.83, 0.1356
model-1724421432,1724421517.717, 0.84, 0.1316, 0.73, 0.1639
model-1724421432,1724421517.806, 0.76, 0.1672, 0.74, 0.1841
model-1724421432,1724421517.858, 0.83, 0.1169, 0.74, 0.1927
model-1724421432,1724421517.912, 0.81, 0.1218, 0.83, 0.1242
model-1724421432,1724421517.965, 0.83, 0.1374, 0.81, 0.1408
model-1724421432,1724421518.019, 0.77, 0.1554, 0.81, 0.1397
model-1724421432,1724421518.072, 0.79, 0.1581, 0.76, 0.1498
model-1724421432,1724421518.126, 0.82, 0.122, 0.76, 0.1652
model-1724421432,1724421518.179, 0.9, 0.0934, 0.78, 0.1532
model-1724421432,1724421518.233, 0.85, 0.1225, 0.68, 0.1958
model-1724421432,1724421518.285, 0.83, 0.1381, 0.74, 0.1696
model-1724421432,1724421518.338, 0.75, 0.168, 0.78, 0.1355
model-1724421432,1724421518.391, 0.79, 0.1455, 0.87, 0.1248
model-1724421432,1724421518.445, 0.8, 0.121, 0.74, 0.1771
model-1724421432,1724421518.497, 0.87, 0.1175, 0.76, 0.1696
model-1724421432,1724421518.551, 0.84, 0.1088, 0.76, 0.1672
model-1724421432,1724421518.603, 0.86, 0.1129, 0.74, 0.1871
model-1724421432,1724421518.663, 0.76, 0.1679, 0.72, 0.1752
model-1724421432,1724421518.722, 0.83, 0.1313, 0.83, 0.1204
model-1724421432,1724421518.775, 0.72, 0.2004, 0.84, 0.1286
model-1724421432,1724421518.828, 0.86, 0.1041, 0.87, 0.0964
model-1724421432,1724421518.881, 0.84, 0.1285, 0.83, 0.1297
model-1724421432,1724421518.933, 0.72, 0.2028, 0.73, 0.1907
model-1724421432,1724421518.986, 0.84, 0.1183, 0.75, 0.1817
model-1724421432,1724421519.04, 0.9, 0.0736, 0.7, 0.2015
model-1724421432,1724421519.1, 0.72, 0.1875, 0.75, 0.1604
model-1724421432,1724421519.164, 0.82, 0.1353, 0.78, 0.1451
model-1724421432,1724421519.224, 0.83, 0.1217, 0.69, 0.2036
model-1724421432,1724421519.276, 0.82, 0.1398, 0.76, 0.1464
model-1724421432,1724421519.33, 0.81, 0.1282, 0.79, 0.1588
model-1724421432,1724421519.388, 0.84, 0.1102, 0.69, 0.2169
model-1724421432,1724421519.442, 0.85, 0.1242, 0.81, 0.1263
model-1724421432,1724421519.495, 0.78, 0.1519, 0.74, 0.1819
model-1724421432,1724421519.549, 0.88, 0.1074, 0.77, 0.1648
model-1724421432,1724421519.601, 0.82, 0.1333, 0.8, 0.1542
model-1724421432,1724421519.655, 0.84, 0.1319, 0.75, 0.1678
model-1724421432,1724421519.708, 0.88, 0.111, 0.78, 0.1494
model-1724421432,1724421519.762, 0.81, 0.147, 0.76, 0.172
model-1724421432,1724421519.815, 0.84, 0.1023, 0.8, 0.1145
model-1724421432,1724421519.869, 0.84, 0.1126, 0.84, 0.1295
model-1724421432,1724421519.921, 0.83, 0.136, 0.8, 0.1476
model-1724421432,1724421519.975, 0.85, 0.1105, 0.8, 0.1416
model-1724421432,1724421520.027, 0.88, 0.1012, 0.81, 0.138
model-1724421432,1724421520.086, 0.81, 0.1399, 0.85, 0.1136
model-1724421432,1724421520.138, 0.77, 0.1552, 0.81, 0.1524
model-1724421432,1724421520.191, 0.8, 0.1214, 0.82, 0.1189
model-1724421432,1724421520.247, 0.85, 0.0993, 0.84, 0.1168
model-1724421432,1724421520.305, 0.82, 0.1091, 0.81, 0.1154
model-1724421432,1724421520.358, 0.85, 0.1111, 0.8, 0.153
model-1724421432,1724421520.411, 0.83, 0.1172, 0.77, 0.1534
model-1724421432,1724421520.464, 0.83, 0.1097, 0.8, 0.1622
model-1724421432,1724421520.518, 0.87, 0.1073, 0.75, 0.163
model-1724421432,1724421520.57, 0.89, 0.0942, 0.72, 0.2071
model-1724421432,1724421520.63, 0.8, 0.1525, 0.73, 0.1901
model-1724421432,1724421520.693, 0.77, 0.1406, 0.79, 0.1495
model-1724421432,1724421520.753, 0.86, 0.1307, 0.81, 0.1389
model-1724421432,1724421520.807, 0.84, 0.1215, 0.74, 0.1821
model-1724421432,1724421520.86, 0.77, 0.1575, 0.74, 0.1661
model-1724421432,1724421520.918, 0.83, 0.1427, 0.8, 0.1434
model-1724421432,1724421520.971, 0.86, 0.1231, 0.84, 0.1071
model-1724421432,1724421521.028, 0.82, 0.122, 0.68, 0.1962
model-1724421432,1724421521.086, 0.81, 0.1159, 0.78, 0.1669
model-1724421432,1724421521.137, 0.81, 0.1354, 0.75, 0.1828
model-1724421432,1724421521.197, 0.8, 0.1416, 0.79, 0.1275
model-1724421432,1724421521.254, 0.86, 0.1074, 0.79, 0.1457
model-1724421432,1724421521.319, 0.9, 0.0978, 0.78, 0.1736
model-1724421432,1724421521.384, 0.81, 0.1425, 0.79, 0.1495
model-1724421432,1724421521.448, 0.86, 0.1012, 0.74, 0.1677
model-1724421432,1724421521.501, 0.85, 0.1032, 0.8, 0.1466
model-1724421432,1724421521.555, 0.78, 0.1335, 0.75, 0.1697
model-1724421432,1724421521.607, 0.82, 0.13, 0.83, 0.1315
model-1724421432,1724421521.661, 0.89, 0.0827, 0.82, 0.1222
model-1724421432,1724421521.713, 0.82, 0.1292, 0.78, 0.1508
model-1724421432,1724421521.769, 0.88, 0.1064, 0.76, 0.1724
